Type,Name,Latitude,Longitude
Schools,Nørre Uttrup Skole,57.070080088888886,9.948610666666665
Schools,Karensmindeskolen,56.882319133333326,9.82987239901961
Schools,Ole Rømer-Skolen Gadehaven,55.65189419,12.26815985
Schools,Vandel Efterskole,55.710350506666664,9.208652706666665
Schools,Baunehøj Efterskole,55.9070281372549,11.918635503921568
Schools,Firkløverskolen Mørke afd.,56.33407787142857,10.376404414285714
Schools,Mørke Skole,56.33294816923077,10.376524076923076
Schools,Firkløverskolen,56.5035661125,9.96375925
Schools,Skals Skole,56.55688118148148,9.404954370370369
Schools,Ellebækskolen,56.37771671875,8.5789259125
Schools,Egeskolen,55.760588152941175,12.33931064117647
Schools,Skægkærskolen,56.21055529473684,9.50260067368421
Schools,Tønning Træden Friskole,55.9814181090909,9.665746336363636
Schools,Salling Ungdomsskole,56.67397025833333,9.015331175
Schools,Midtjyllands Kristne Friskole,56.1480509375,8.968092225
Schools,CSV-Esbjerg,55.54064197272727,8.539982963636364
Schools,Dannevirke Kostskole,55.25607134,9.69002212
Schools,Fole Friskole,55.3147542875,8.98260050625
Schools,Dyssegårdsskolen,55.732751683333326,12.5393019
Schools,EUC Sjælland - Næstved,55.226206966666666,11.781183369444443
Schools,Rosmus Skole,56.298566091666665,10.772001483333332
Schools,Kildegård Privatskole,55.73710380833333,12.541973325
Schools,Søborg Skole,55.734212442857135,12.51172225
Schools,Ladelund Efterskole,55.485374627272726,9.048947709090909
Schools,Tilsted Skole,56.94901005,8.642594025
Schools,Astrup-Sønderskov Friskole,57.4759331,10.096160611111111
Schools,Lejrskolehjemmet Vesterled,55.925820678571434,8.155411428571426
Schools,Glostrup Skole - Vestervang,55.6668120375,12.377743225
Schools,Højagerskolen og BFO,55.74237148571429,12.364155082142856
Schools,Agroskolen,56.13473633636364,9.051734772727272
Schools,Vordingborg Ungdomsskole og 10. klasse,55.00796251111111,11.919034218518519
Schools,Gentofte Skole,55.74290716,12.547348833333333
Schools,Torstedskolen,55.839192193333325,9.813795233333332
Schools,Sophienborgskolen,55.951139630769234,12.266862769230768
Schools,Hou skole,57.0583369625,10.3727372125
Schools,Randers Statsskole,56.46950842857143,10.026387771428572
Schools,Tradium,56.46843277142857,10.027776557142856
Schools,Beredskabsstyrelsens Kursuscenter,56.00237028,12.57343198
Schools,Bedsted Skole,56.81160791875,8.402851725
Schools,Vestervig skole,56.76555013636364,8.321512736363635
Schools,Rørkjær Skole Urban,55.46952254583333,8.467916122916666
Schools,Sennels Skole,56.97038132142857,8.799899742857143
Schools,Søndersøskolen afd. Nordmark,55.49122424647887,10.247321198591548
Schools,Køge Private Realskole,55.48002062727273,12.176800545454544
Schools,Høng Skole,55.509245285714286,11.292717242857142
Schools,Norddjurs Friskole,56.41733226153846,10.857858092307692
Schools,Bevtoft Skole,55.19840726842105,9.202936873684209
Schools,Sønderskov-Skolen,54.90522451052632,9.8120839
Schools,Sorring Skole,56.177648426666664,9.778133953333331
Schools,Mønsted Skole,56.443082318181816,9.173584454545454
Schools,International Baccalaureate School Ikast,56.136866184,9.127051428
Schools,Sophieskolen,54.77419954375,11.8784637
Schools,Nykøbing Katedralskole,54.77448076153846,11.8755391
Schools,Suldrup Skole,56.85129038888889,9.7044623
Schools,Randers Realskole,56.46540870625,10.03657565
Schools,Korinth Efterskole,55.14473744,10.33215288
Schools,Rønshoved Højskole,54.87286621304348,9.518751404347826
Schools,HF-Centret Efterslægten,55.709424411111115,12.513373133333332
Schools,Uddannelsescenter UiU,55.711384853846155,12.513207169230768
Schools,Sorø Borgerskole,55.43576373333333,11.560235238095238
Schools,Skørping Skole,56.83360787272727,9.874352663636365
Schools,Aarhus Katedralskole,56.15707936521739,10.212228352173913
Schools,Bjerregrav Friskole,56.579959133333325,9.505379606666665
Schools,Christianfeld Skole,55.3548411,9.4869028
Schools,Havrehedskolen,55.44453855833333,10.194416625
Schools,Hobro Efterskole,56.6257027,9.856826492307693
Schools,Vemb Skole,56.341912825,8.3486492375
Schools,Skælskør Skole,55.254341266666664,11.284444475
Schools,Idrætshøjskolen Viborg,56.44117033636364,9.423595227272727
Schools,Solsideskolen,57.06044107142857,9.920683071428574
Schools,Ida Holsts Skole,55.05796519047619,10.608431514285714
Schools,Haderslev Handelsskole,55.2434143,9.495816314285713
Schools,Deutsche Schule Hadersleben,55.2436014625,9.4927658625
Schools,Hadsund Skole,56.72441455384615,10.134327838461537
Schools,VUC Himmerland,56.72049237,10.12971622
Schools,Lind Skole,56.10649976,8.983379536
Schools,Agerskov Skole,55.13173003636364,9.132867090909091
Schools,Agerskov Ungdomsskole,55.1269521875,9.1325652625
Schools,Gunslevholm Idrætsefterskole,54.8986643590909,11.959973195454545
Schools,Helsinge Realskole,56.02614194285714,12.201304807142856
Schools,Gammel Hellerup Gymnasium,55.73065275555556,12.572293277777776
Schools,Hørby Skole,57.32469193333333,10.380956877777775
Schools,Skals Efterskole,56.55530290714285,9.411643628571428
Schools,Faarevejle Fri- og Efterskole,55.78810405238095,11.460929885714284
Schools,Munkegårdsskolen,55.7354222,12.522401333333333
Schools,Mentiqa-Nordjylland,57.071462175,9.8938136875
Schools,Trongårdsskolen,55.77898038947368,12.531956
Schools,Broager Skole,54.88810671666666,9.670578991666666
Schools,Låsby Skole,56.15017436363636,9.806762327272727
Schools,Havrehed skole afdeling Veflinge,55.46443665,10.151886883333331
Schools,Kratholmskolen,55.33846234,10.29227082
Schools,Fourfeldtskolen Bohr,55.49892230625,8.41990270625
Schools,Ådalskolen Bohr,55.50834184615385,8.398342238461538
Schools,Vitaskolen Bohr,55.50704361428571,8.438437278571428
Schools,Assens Ungdomsskole,55.275315725,10.109511425
Schools,Glamsbjerg Fri- og Efterskole,55.28295135833333,10.110438583333332
Schools,Vestfyns Gymnasium,55.27120974545455,10.111511063636364
Schools,Højelse Skole,55.49919025,12.12336226
Schools,Bavnebakkeskolen,56.89131932142857,9.835653642857142
Schools,Birkerød Private Skole,55.84328869,12.42904315
Schools,Romalt Friskole,56.44949,10.0885561
Schools,Ørsted Børneby,56.5083590090909,10.334564272727272
Schools,Felsted Centralskole,54.9828885375,9.5104697625
Schools,"Fladsåskolen, afdeling Mogenstrup",55.17831767692308,11.867903753846152
Schools,"Fladsåskolen, afdeling Korskilde",55.179133793548395,11.976330603225806
Schools,Kongeskærskolen,55.28378738846153,14.792731469230768
Schools,Firhøjskole,55.72199606969697,11.367937851515151
Schools,Hans Rømer Skolen,55.072036204,14.916181892
Schools,Frøstruphave Efterskole,55.73827286666666,8.42355721111111
Schools,Gyvelhøjskolen,56.14984862222222,9.908152222222222
Schools,Tunø Skole og Børnehus,55.94932026,10.44581062
Schools,Næshøjskolen,56.14547818571429,9.9980797
Schools,Baaring Skole,55.48856834375,9.9077741375
Schools,Brejninggaard Efterskole,56.1153505090909,8.51384455
Schools,Langbjergskolen,55.6229849,12.435141725
Schools,Billesborgskole,55.42730221034483,12.199924639655173
Schools,Gistrup Skole,56.9916258125,10.00119943125
Schools,Aalestrup Naturefterskole - Hestelinje,56.692786382608695,9.516209578260867
Schools,Lykkegårdskolen,55.48041372,9.45057896
Schools,Saxild skole,55.98681217777778,10.231972266666666
Schools,Ryom Realskole,56.38168668,10.49994064
Schools,Hadsten Skole,56.33319023,10.05623084
Schools,Skovlyskolen,55.823986128571434,12.492123685714285
Schools,Holte Skole,55.815650542857135,12.4716711
Schools,Bobjergskolen,55.81484316363636,11.504854036363636
Schools,Odsherreds Gymnasium,55.81620852,11.51022042
Schools,Havbakkeskolen Afd. Als,56.7564812,10.287069738461538
Schools,Græsted Skole,56.066821875,12.282248025
Schools,Thorning Skole,56.28426164285714,9.333181171428572
Schools,NEXT - Handelsskole,55.731094345,12.35239154
Schools,Midtsjællands Efterskole,55.5521383,11.91449752
Schools,Gadbjerg Skole,55.770727025,9.322612875
Schools,Grydemoseskolen,55.98813216,12.52618359
Schools,Espergærdeskolen,55.98987218571429,12.552823628571428
Schools,Helgenæs Naturefterskole,56.14989069,10.544250395
Schools,Langebjergskolen,55.96152154545455,12.50447538181818
Schools,Tvis Skole,56.3226775,8.71019806
Schools,Balle Musik- & Idrætsefterskole,55.71123383529412,9.372532576470588
Schools,Kvaglund Skole,55.49625535714286,8.489083028571427
Schools,Blåvandshuk Skole,55.62980877272727,8.272620936363635
Schools,Balleskolen,56.190709925,9.52575725625
Schools,Brattingsborgskolen,56.59168957142857,9.631249314285714
Schools,Hanebjerg Skole Afdeling Gørløse,55.8864544125,12.195231425
Schools,Gammel Rye Skole,56.0770088,9.698472823076925
Schools,Koldby skole,56.8463447,8.529743753846153
Schools,Snedsted Skole,56.89179618888889,8.533756916666666
Schools,Nordre Skole,55.47225342608696,8.695833373913043
Schools,Efterskolen Smededal,55.65739847142857,11.497050971428571
Schools,Kildebjergskolen,55.64233448666666,11.50205134
Schools,Lyngby Friskole,55.7677228,12.493020883333331
Schools,Endelave Skole,55.75851196666667,10.276523016666665
Schools,Gullestrup Skole,56.16847602352941,8.970523905882354
Schools,Eckersberg Friskole,54.98731695625,9.6617251125
Schools,Hundige Lille Skole,55.605075545454554,12.33373019090909
Schools,Greve Privatskole,55.60490997272727,12.335441872727271
Schools,Nørre Alslev Skole,54.89518175,11.882636645833331
Schools,Tjæreborg Skole,55.46388746190476,8.582563385714284
Schools,Lumby Skole,55.45504099333333,10.375240613333332
Schools,Tingbakkeskolen,56.04639461363636,12.363232877272727
Schools,Hellebæk Skole,56.07346443636364,12.54900728181818
Schools,Lundebakkeskolen,55.253533225,11.882664966666667
Schools,Ørslev skole,55.04231655,11.9714312
Schools,Morsø Gymnasium,56.78494252,8.83479375
Schools,Glyngøre Skole,56.75697349,8.87221981
Schools,Svend Gønge skolen,55.10860375714286,11.8841019
Schools,Jordbrugets Uddannelsescenter Bredballegård,56.0511772,10.168364023076924
Schools,Agerskov Kristne Friskole,55.13084885384615,9.128191107692308
Schools,Løjt Kirkeby Skole,55.0876665,9.4609038
Schools,Nørre Boulevard skolen,56.37561628,8.59268298
Schools,Halstedhus Efterskole,54.84912477647058,11.234699647058823
Schools,Toftegårdsskolen,57.282048590909085,10.093416572727271
Schools,Gylling skole,55.89121301111111,10.169198511111112
Schools,Askov Højskole,55.47041500740741,9.098504618518518
Schools,Ruds Vedby Skole,55.5380178,11.373299272727271
Schools,Brændstrup Kristne Friskole,55.33110212857143,9.059681628571427
Schools,Spjald Skole,56.1274182,8.506021635714285
Schools,Gedved Skole,55.93160254615385,9.851139926923077
Schools,Mariager Skole,56.64904751818182,9.974695445454543
Schools,Gl. Lindholm Skole,57.06941096190476,9.908861709523809
Schools,Skovbakkeskolen,55.970034815789475,10.14423037368421
Schools,Simac Nautisk Institut,55.06540589090909,10.619022554545454
Schools,Svendborg Søfartsskole,55.06538356,10.61764093
Schools,Kystskolen Løkkemark,55.5373231,10.289757
Schools,Ørum Skole,56.44168155555556,10.6845361
Schools,Midtdjurs Friskole,56.40889539090909,10.571368909090909
Schools,Ramløse Skole,56.014186714285714,12.116079928571429
Schools,Femmøller Efterskole,56.238950733333326,10.580383533333332
Schools,Humlehøj Skolen,54.92019322142857,9.803666207142856
Schools,Heldagsskolen,55.138138041176475,15.008258335294116
Schools,Skovmoseskolen,55.67949054444445,12.443312838888888
Schools,Nordgårdsskolen,55.63488259,12.01186458
Schools,Fjordskolen,54.8475585625,9.403053675
Schools,"Brøndbyvester Skole, Tornehøj",55.64593638,12.41295598
Schools,Glostrup Skole - Søndervang,55.666016544444446,12.406817777777777
Schools,Riberhus Privatskole,55.3393957,8.783203422222222
Schools,Bjerregrav Skole,56.484114991666665,9.90425175833333
Schools,Augustenborg Skole,54.9472717,9.871546082608695
Schools,Brørupskolen,55.48705598333333,9.01213245
Schools,Bordings Friskole,55.69417701538462,12.57662133076923
Schools,Rudolf Steiner Skolen i Aarhus,56.13634089032258,10.206954654838707
Schools,Middelfart Friskole,55.486340265,9.76062894
Schools,Nivå Skole Nord,55.94036838571429,12.490735485714284
Schools,Finderuphøj Skole,56.44226797391304,9.37926494347826
Schools,HellumFRI,56.82122192222222,9.961024066666665
Schools,Øster Starup Skole,55.59852138125,9.443920975
Schools,Sfo Erritsø Centralskole,55.54275252,9.71037016
Schools,Resenbro Skole,56.18172766666667,9.65423405
Schools,Stenhus Kostskole,55.71193758181818,11.68118839090909
Schools,Ullerslev Centralskole,55.36026165555556,10.669792755555555
Schools,Bymarkskolen,56.63002004285713,9.809439557142856
Schools,Gjessø Skole,56.11410185,9.4858571375
Schools,Grindsted Søndre Skole,55.75194388888889,8.924044811111111
Schools,Harboøre Skole,56.61781366923077,8.178190161538462
Schools,Solhverv Privatskole,56.7256824,9.817684391666665
Schools,Nørrevangsskolen,56.476697164,10.037846952
Schools,Falck Uddannelsescenter,56.486185854545454,10.02707729090909
Schools,Københavns Erhvervsakademi,55.70379713,12.537158105
Schools,Kongsbjergskolen,55.48133666470588,9.289180047058824
Schools,Over Jerstal Skole,55.196531038461536,9.31143376153846
Schools,Naturcenter Harrild Hede,56.00406480769231,9.1739392
Schools,Borris Skole,55.95691124285714,8.651667857142858
Schools,Haderup Skole,56.38874986,8.99757259
Schools,Hammelev Skole,55.24602921666666,9.3867597
Schools,Dueholmskolen,56.78365328,8.83984631
Schools,Esbjerg International School,55.5309387,8.41062994
Schools,Sydfalster Skole,54.708803845454554,11.920500563636365
Schools,Rådmandsgade Skole,55.69906006190476,12.550313085714285
Schools,Strynø Skole,54.90547128333333,10.608419866666665
Schools,Branderup Friskole,55.12662837,9.06348694
Schools,BillundSkolen,55.72547878,9.10373602
Schools,Hejnsvig Skole,55.692269216666666,8.998156766666666
Schools,Nybøl Skole,54.92154575,9.681097828571428
Schools,Kegnæs Friskole,54.858896191666666,9.92984818333333
Schools,Rødding Skole,56.64430623571429,8.809245828571427
Schools,Lem Skole,56.59236883529412,8.784088211764708
Schools,"Katrinedalskolen, Afd. Udby",55.75565642,11.70989906
Schools,Højby Skole,55.91014809393939,11.595327009090909
Schools,Sjørslev Skole,56.33086532222222,9.434157644444445
Schools,Kirke Saaby SKole,55.63702372727273,11.871166445454543
Schools,Kirke Hyllinge Skole,55.708381977777776,11.898273244444445
Schools,Suså Skole - Afdeling Glumsø,55.3579542,11.685931771428573
Schools,Sct. Nicolai skole,55.46038105625,12.183490275
Schools,Overlade Friskole,56.86062678,9.26281682
Schools,Grejs Friskole,55.762697977777776,9.53447308888889
Schools,Thyregod Skole,55.90709244545455,9.261014727272729
Schools,Hærvejsskolen,55.06056557142857,9.323462064285714
Schools,Mørdrupskolen,55.997753646153846,12.539913476923076
Schools,Hirtshals SkoleCenter,57.587597711111115,9.9603598
Schools,Grøndalsvængets Skole,55.69832608333333,12.526367883333332
Schools,Balling Skole,56.61008654444445,8.880653666666666
Schools,Hårup Skole,56.288346542857134,10.2162658
Schools,Vodskov Skole,57.10840571,10.02492208
Schools,Flyveren,55.84083601428571,9.813608642857142
Schools,Kulsbjerg Skole Afdeling Mern,55.04711094444445,12.063566277777776
Schools,Alkestrupskolen,55.379695171428565,12.074764814285714
Schools,Horne Efterskole,57.562675709090904,9.986449627272728
Schools,Ans Skole,56.307919025,9.5858639875
Schools,Hellevad Skole,55.078010307142854,9.2093463
Schools,Fjordlandsskolen - Afdeling Skibby,55.74673409166667,11.965122866666666
Schools,Vestbjerg Skole,57.1356104,9.961473128571427
Schools,Grindsted Skole,57.1495814,10.04295655
Schools,Vorbasse Skole,55.6289408625,9.084535325
Schools,Holeby Ungdomsskole,54.712385825,11.45575815
Schools,Blåbjergskolen,55.81247251818181,8.6120028
Schools,Ølgod Skole,55.80962609411765,8.61142775882353
Schools,Vittenbergskolen,55.32191688571429,8.7631139
Schools,Svebølle Skole,55.65079843,11.28748306
Schools,Skrillingeskolen,55.48769867142857,9.758676514285714
Schools,Fårvang Skole,56.274331742857136,9.730353695238096
Schools,Kirkeskovskolen,55.23502582,11.44441412
Schools,Fårevejle skole,55.78515051,11.47281277
Schools,Stilling Skole,56.05802374324324,9.982034767567567
Schools,Sjørring Skole,56.952917954545455,8.593613836363636
Schools,Nørre Jernløse Skole,55.663830475,11.628405166666665
Schools,Fredericia Gymnasium,55.57761966428571,9.748042314285714
Schools,Ejer Bavnehøjskolen,55.97605494444445,9.863437211111112
Schools,Kelstrup Naturskole,54.88017928,9.43971816
Schools,Bramdrup Skole,55.526617846875,9.466779878125
Schools,Skjoldskolen,55.805134858333325,9.9526025
Schools,Lyshøjskolen,55.50340060303031,9.528235212121213
Schools,Aulum - Hodsager Skole,56.26536573529412,8.799078741176471
Schools,Vendsyssel Friskole,57.50695628181818,10.279674654545454
Schools,Testrup Højskole,56.06760913181817,10.134405313636364
Schools,Egebjerg Skole,55.84322331428571,11.679138542857142
Schools,Hardsyssel Efterskole,56.447901455,8.58682395
Schools,Lillebæltskolen,55.49326040416666,9.749210316666666
Schools,Vejen Gymnasium,55.47341156666666,9.11897768333333
Schools,Lisbjergskolen,56.21888271818182,10.157725072727272
Schools,Ulkebøl Skole,54.92424281666666,9.828459391666666
Schools,Morsø Landbrugsskole,56.81435382,8.82828161
Schools,Blovstrød Skole,55.86658284,12.385666866666666
Schools,Det Kongelige Vajsenhus,55.68410006,12.5665466
Schools,Hammershøj Skole,56.50738166666667,9.7414727
Schools,Ordrup Gymnasium,55.76000557692308,12.575781
Schools,Rosborg Gymnasium,55.706709320689654,9.514294972413792
Schools,Sankt Birgitta Skole,54.77489656153846,11.5095774
Schools,Maribo Gymnasium,54.77342148571429,11.508403238095237
Schools,Sædding Efterskole,56.02320516,8.54937496
Schools,Vejle Friskole,55.7147132375,9.5469616
Schools,Flakkebjerg Efterskole,55.320241016666664,11.392378625
Schools,Flakkebjerg Friskole,55.309709283333326,11.393753433333332
Schools,Langå Skole,56.400457472727275,9.900083918181817
Schools,Hem Skole,56.59618055,8.961174825
Schools,Trørødskolen,55.8386228,12.526939629629627
Schools,Nr Lyndelse Friskole,55.30315697,10.38946259
Schools,Ødis Skole,55.40206169375,9.3763855625
Schools,Lille Næstved Skole afd. Hyllinge,55.25785419333333,11.597494593333332
Schools,Engesvang Skole,56.170432542857135,9.343125935714285
Schools,Søndergades Skole,57.2660148875,9.9399371875
Schools,Rødkærsbro Skole,56.3554959,9.50292705
Schools,Nordbakkeskole,55.406663944444446,11.884550155555557
Schools,Haderslev Realskole,55.2577584625,9.493055375
Schools,Andreasskolen,55.71246362272727,11.74688518181818
Schools,Holmsland Skole,56.12899491538462,8.1784203
Schools,Mejrup Skole,56.36640035555556,8.692694905555555
Schools,Pilehaveskolen,55.650583309090905,12.359458597727272
Schools,Holbæk Lilleskole,55.71216895,11.676292016666666
Schools,Hvilsom Friskole,56.65804939473684,9.611666915789472
Schools,Genner Skole,55.12364155,9.43721269
Schools,Markusskolen,55.50992218,8.41535376
Schools,Øse Efterskole,55.649420666666664,8.66087925
Schools,Ulvig Ruinby,55.482555505,8.539145685
Schools,Højmeskolen,55.35224914166666,10.337840908333332
Schools,Dronninglund Skole,57.15150459444445,10.283406983333332
Schools,Vejrup Skole Fortuna,55.52324388571429,8.783529885714286
Schools,"Hannæs-Østerild skole, Vesløs afdelingen",57.03046384,8.96775502
Schools,Vedersø Idrætsefterskole,56.23509288,8.202438924
Schools,The International,56.235422316666664,8.19884975
Schools,Gørding Skole,55.47313863125,8.7968972
Schools,Esrum Kost- og Friskole,56.04957518181818,12.3782717
Schools,Vestbyen Friskole,56.39228498571429,8.57916547142857
Schools,Østhimmerlands Ungdomsskole,56.83353134375,10.113694175
Schools,Herslev Skole,55.57885505555556,9.59591058888889
Schools,Sæbygårdskolen,57.3360377,10.501016775
Schools,Kongelundsskolen,55.53428785714286,10.091948957142856
Schools,Blåkilde Efterskole,55.888061445,8.505479405
Schools,Løvbakke Naturcenter,56.17778932857143,8.957517885714285
Schools,Sankt Knud Lavard Skole,55.77525776153846,12.506363453846152
Schools,Kirkeskolen,55.94585812,8.4993647
Schools,Skolen ved Bülowsvej,55.6821826,12.546053523809524
Schools,Borremose Efterskole,56.7664604,9.57679296
Schools,Stige Skole,55.437207066666666,10.4064551
Schools,Kastanievej Efterskole,55.678149478571434,12.542984485714284
Schools,Danmarks Medie- og Journalisthøjskole,56.1714056,10.19337222
Schools,Sønderlandsskolen,56.3529828625,8.615492304166665
Schools,Skolen ved Kløften,55.2558756625,9.4923734625
Schools,Sparkær Skole,56.4746338875,9.2277664375
Schools,Funder Skole,56.1487476,9.460555455555555
Schools,Vejlebroskolen,55.616794038461535,12.366633684615383
Schools,Skibelund Efterskole,55.44556498333333,9.110364041666665
Schools,Ungdomshøjskolen ved Ribe,55.290043,8.68126265
Schools,Brejning Efterskole,55.67562815142857,9.682049451428572
Schools,Lundby Efterskole,55.105746495,11.867858005
Schools,Skanderup Hjarup Forbundsskole,55.460189166666666,9.34737323333333
Schools,Videbæk Skole,56.09179213333333,8.6098084
Schools,LIFE campus,55.7838863,12.53266212
Schools,Midtbyens Gymnasium,56.44856898181818,9.396453713636365
Schools,Vester Mariendal Skole,57.022240261538464,9.90975223076923
Schools,Ansager Skole,55.704711144444445,8.756461222222223
Schools,Kvie Sø Efterskole,55.72057982222223,8.754906155555556
Schools,Haahrs Skole,55.06283126666666,10.605048308333332
Schools,Børkop Højskole,55.643665978571434,9.651629835714285
Schools,Kildemarkskolen,55.23207200769231,11.7804875
Schools,Kærbyskolen,57.0281653,9.91654845
Schools,Hjallerup Skole,57.16505865,10.15382845
Schools,Tingkærskolen,55.3408763875,10.5009383875
Schools,Lille Egede Friskole,55.31190874,11.23115238
Schools,Hedens Efterskole,56.378325966666665,9.088669355555556
Schools,Randlev Skole,55.948191017647055,10.198694647058824
Schools,Vesterbro Ny Skole,55.66571171052632,12.540393368421052
Schools,Sdr. Felding Skole,55.9453046125,8.790299125
Schools,Pilegårdsskolen,55.62063877857143,12.594858328571428
Schools,Mellerup Efterskole,56.517460263157886,10.207061842105263
Schools,Mellerup Friskole og Naturbørnehave,56.51935081818181,10.204682918181819
Schools,Ankermedets Skole,57.72646684545455,10.584344709090908
Schools,Roligheds Skolen,56.956826791176475,8.72637699117647
Schools,Eriksminde Efterskole,55.94988156,10.210275273333332
Schools,MADlejr,54.96302301428571,8.697424242857142
Schools,Naturskolen Kratskellet,55.42644804285714,8.692030471428572
Schools,Tagensbo Skole,55.70946015,12.53404756
Schools,Lindbjergskolen,56.138203508333326,9.064744475
Schools,Alme Kristne Friskole,56.09667087,12.26764292
Schools,Gribskov Efterskole,56.072818915384616,12.16745456153846
Schools,Skolen ved Nordens Plads,55.67007085555556,12.503198277777775
Schools,Frelloskolen,55.632904011111115,8.467741566666666
Schools,Knudsøskolen,56.10703963333333,9.78230505
Schools,Horne-Asdal Skole,57.56358938333333,10.007349083333333
Schools,Højmarkskolen,55.50080274,8.91359854
Schools,Nærum Privatskole,55.8216107375,12.544109975
Schools,Løgstrup Skole,56.51207732,9.33490762
Schools,Harløse Skole,55.926722342105265,12.238282957894736
Schools,Raadvad Naturskole,55.8061276875,12.5601830625
Schools,Regnbueskolen,56.2546543,9.838664083333331
Schools,Lyngby Private Skole,55.77077994117647,12.5008559
Schools,Ringkøbing Gymnasium,56.0939869125,8.25876251875
Schools,Søndersøskolen afd. Søndersø,55.48763514285714,10.249343278571429
Schools,Lyngs idrætsefterskole,56.6607597,8.4502074
Schools,Nørre Broby Fri- og Efterskole,55.250623542857134,10.220311414285714
Schools,Gilbjergskolen,56.09232273125,12.20069355625
Schools,Brobyskolerne Afd. Allested-Vejle,55.26740782352941,10.319337194117647
Schools,Herlufmagle Skole,55.317014048,11.753361164
Schools,Steiner HF,56.1374421,10.206806633333333
Schools,Storå,56.36300366,8.60870204
Schools,"Glas- og keramikskolen, Bornholm",55.07423263,15.14101429
Schools,Rosenvængets Skole,56.44190775384615,9.377492353846154
Schools,Ellemarkskolen,55.45447019375,12.16458005
Schools,Køge Gymnasium,55.45524788,12.16915512
Schools,Løve-Ørslev Skole,55.47694427692308,11.382220538461539
Schools,Klippen,56.193511056,9.695629568
Schools,Voel Skole,56.18748409473684,9.699513378947367
Schools,Amagerskolen,55.94221883103448,8.487196065517242
Schools,Højby Friskole,55.33827993157895,10.431578710526315
Schools,Aalestrup Skole,56.6931252952381,9.47864269047619
Schools,Stenløse Privatskole,55.77510836296296,12.197950307407408
Schools,Karup Skole,56.30742458148148,9.169674562962964
Schools,Magleby Skolecenter.,55.222115877777775,11.303123222222222
Schools,Lillebjerg Skole,55.95585805833333,11.856414041666666
Schools,Hvinningdalskolen,56.172603418181815,9.497937845454544
Schools,Christianshavns Skole - filialen,55.672547011111114,12.595606666666667
Schools,Asmild Kloster Landbrugsskole,56.44974512,9.42917249
Schools,Bavneskolen,55.31319614444445,12.060691555555556
Schools,Natur & Helhedsskolen Billesbølle,55.4317993,10.038842872727272
Schools,Rasmus Rask-Skolen,55.34299704615385,10.2931303
Schools,Hedemølle Efterskole,56.39597874444445,9.639045661111112
Schools,Høng Gymnasium,55.50678815714286,11.287727757142855
Schools,Brændkjærskolen,55.47588156829268,9.48236592926829
Schools,Viborg private Realskole,56.449000596,9.402786808
Schools,Kildebakkeskolen,56.1955083,8.774256715
Schools,Elbæk Efterskole,55.9200152047619,9.997572085714285
Schools,Stjernevejsskolen,55.7807157,9.694127327777776
Schools,Skrødstrup Efterskole,56.62412319130434,10.056673652173911
Schools,Adventure Efterskolen,54.86287538636364,9.72192219090909
Schools,Bangsbostrand Skole,57.424262817647055,10.51810704117647
Schools,Varde Gymnasium og HF,55.63415496,8.49474154
Schools,Feldballe Friskole & Børnehus,56.2841053125,10.5855548375
Schools,Seminarieskolen,57.019886209090906,9.945422027272729
Schools,Stoholm Skole,56.48448952727273,9.148091054545455
Schools,Asaa Skole,57.14907634,10.401143513333333
Schools,Hindholm Privatskole,55.286384075,11.558602375
Schools,Hjortholm Kostskole,55.28481012857143,11.566786046938777
Schools,Frederiksberg Friskole,55.6775696,12.519902535294117
Schools,Sølvgades Skole,55.68648532333333,12.583199006666666
Schools,Sankt Annæ Skole,55.65383188571429,12.607687057142856
Schools,VID Gymnasier,56.4088452,10.885967528571427
Schools,Bjergsnæs Efterskole,56.42107416153846,9.41173723076923
Schools,Efterskolen Østergård,55.021917272,12.074967168
Schools,Aabæk Efterskole,55.05260493770492,9.458770713114754
Schools,Gedebjerg Skole,55.237105425,11.684411541666666
Schools,Den kristne Friskole,56.38123941,8.60399362
Schools,UNord - Hillerød Tekniske Gymnasium,55.92562492,12.31190062
Schools,Kundby Friskole og Børnehus,55.71068626,11.52732432
Schools,Provstegaardskolen,55.3921183,10.339386633333332
Schools,Overlund skole,56.44723834,9.4369568
Schools,Vojens Gymnastik- og Idrætsefterskole,55.2470592,9.293227121052633
Schools,Langelands Efterskole,54.940773925925924,10.731244885185184
Schools,Sdr. Kongerslev Skole,56.88902843333333,10.117638411111113
Schools,Præstegårdsskolen,55.47108605384615,8.490984496153846
Schools,Faaborgegnens Efterskole,55.1029933625,10.18187104375
Schools,Lindebjergskolen,55.7065902,12.15750618
Schools,Bækkegårdsskolen,55.77789585862069,12.180285713793104
Schools,Starup Skole,55.65054677692308,8.809659492307693
Schools,Viborg Katedralskole,56.45701093333333,9.41228315
Schools,Rolf Krake Skolen,56.36824551333333,8.631743066666665
Schools,Ferritslev Friskole,55.30972940625,10.58976376875
Schools,Grejsdalens Efterskole,55.7271603,9.5329119875
Schools,Biersted Skole,57.147637758333325,9.808953925
Schools,Karise Efterskole,55.30640264285714,12.200391528571428
Schools,Hillerød Lilleskole,55.899604144444446,12.337365688888887
Schools,Allerslev Skole,55.602387609090904,11.964075736363636
Schools,Kokkedal Skole,55.9098799,12.485201128571427
Schools,Haslev Privatskole,55.31549656363636,11.966209448484848
Schools,Skansevejens Skole,57.060494375,9.922549383333331
